Logger firmware: Prestolog 0.1 detected.
56416 46349 #GYRO TIME RAWRATE
56417 46757 #GYRO TIME RAWRATE
56418 45938 #GYRO TIME RAWRATE
56419 46312 #GYRO TIME RAWRATE
56420 46339 #GYRO TIME RAWRATE
56421 45999 #GYRO TIME RAWRATE
56422 47108 #GYRO TIME RAWRATE
56423 45700 #GYRO TIME RAWRATE
56424 45991 #GYRO TIME RAWRATE
56425 45531 #GYRO TIME RAWRATE
56426 46457 #GYRO TIME RAWRATE
56427 46240 #GYRO TIME RAWRATE
56428 45635 #GYRO TIME RAWRATE
56429 45992 #GYRO TIME RAWRATE
56430 46471 #GYRO TIME RAWRATE
56431 45599 #GYRO TIME RAWRATE
56432 45851 #GYRO TIME RAWRATE
56433 45833 #GYRO TIME RAWRATE
56434 45359 #GYRO TIME RAWRATE
56435 46045 #GYRO TIME RAWRATE
56436 46337 #GYRO TIME RAWRATE
56437 46470 #GYRO TIME RAWRATE
56438 46091 #GYRO TIME RAWRATE
56439 45873 #GYRO TIME RAWRATE
56440 45658 #GYRO TIME RAWRATE
56441 44935 #GYRO TIME RAWRATE
56442 46354 #GYRO TIME RAWRATE
56443 46458 #GYRO TIME RAWRATE
56444 44997 #GYRO TIME RAWRATE
56445 46044 #GYRO TIME RAWRATE
56446 46519 #GYRO TIME RAWRATE
56447 46311 #GYRO TIME RAWRATE
56448 45435 #GYRO TIME RAWRATE
56449 46784 #GYRO TIME RAWRATE
56450 46657 #GYRO TIME RAWRATE
56451 46216 #GYRO TIME RAWRATE
56452 45789 #GYRO TIME RAWRATE
56453 44741 #GYRO TIME RAWRATE
56454 45888 #GYRO TIME RAWRATE
56455 45611 #GYRO TIME RAWRATE
56456 45767 #GYRO TIME RAWRATE
56457 46392 #GYRO TIME RAWRATE
56458 46236 #GYRO TIME RAWRATE
56459 45925 #GYRO TIME RAWRATE
56460 45577 #GYRO TIME RAWRATE
56461 45817 #GYRO TIME RAWRATE
56462 45794 #GYRO TIME RAWRATE
56463 47247 #GYRO TIME RAWRATE
56464 45906 #GYRO TIME RAWRATE
56465 45627 #GYRO TIME RAWRATE
56466 46702 #GYRO TIME RAWRATE
56467 46166 #GYRO TIME RAWRATE
56468 46450 #GYRO TIME RAWRATE
56469 45315 #GYRO TIME RAWRATE
56470 46408 #GYRO TIME RAWRATE
56471 46269 #GYRO TIME RAWRATE
56472 46683 #GYRO TIME RAWRATE
56473 45795 #GYRO TIME RAWRATE
56474 45661 #GYRO TIME RAWRATE
56475 45539 #GYRO TIME RAWRATE
56476 44873 #GYRO TIME RAWRATE
56477 46148 #GYRO TIME RAWRATE
56478 45670 #GYRO TIME RAWRATE
56479 46492 #GYRO TIME RAWRATE
56480 45695 #GYRO TIME RAWRATE
56481 45414 #GYRO TIME RAWRATE
56482 46417 #GYRO TIME RAWRATE
56483 45723 #GYRO TIME RAWRATE
56484 45318 #GYRO TIME RAWRATE
56485 46019 #GYRO TIME RAWRATE
56486 46657 #GYRO TIME RAWRATE
56487 46503 #GYRO TIME RAWRATE
56488 46256 #GYRO TIME RAWRATE
56489 45578 #GYRO TIME RAWRATE
56490 46685 #GYRO TIME RAWRATE
56491 45979 #GYRO TIME RAWRATE
56492 45633 #GYRO TIME RAWRATE
56493 44531 #GYRO TIME RAWRATE
56494 46139 #GYRO TIME RAWRATE
56495 46437 #GYRO TIME RAWRATE
56496 45227 #GYRO TIME RAWRATE
56497 46571 #GYRO TIME RAWRATE
56498 45665 #GYRO TIME RAWRATE
56499 46604 #GYRO TIME RAWRATE
56500 46620 #GYRO TIME RAWRATE
56501 45834 #GYRO TIME RAWRATE
56502 46653 #GYRO TIME RAWRATE
56503 45788 #GYRO TIME RAWRATE
56504 45853 #GYRO TIME RAWRATE
56505 46850 #GYRO TIME RAWRATE
56506 46807 #GYRO TIME RAWRATE
56507 46223 #GYRO TIME RAWRATE
56508 46062 #GYRO TIME RAWRATE
56509 45211 #GYRO TIME RAWRATE
56510 45663 #GYRO TIME RAWRATE
56511 46485 #GYRO TIME RAWRATE
56512 45939 #GYRO TIME RAWRATE
56513 46894 #GYRO TIME RAWRATE
56514 46087 #GYRO TIME RAWRATE
56515 45454 #GYRO TIME RAWRATE
56516 46708 #GYRO TIME RAWRATE
56517 45580 #GYRO TIME RAWRATE
56518 46364 #GYRO TIME RAWRATE
56519 46342 #GYRO TIME RAWRATE
56520 46027 #GYRO TIME RAWRATE
56521 46750 #GYRO TIME RAWRATE
56522 46065 #GYRO TIME RAWRATE
56523 46583 #GYRO TIME RAWRATE
56524 46162 #GYRO TIME RAWRATE
56525 45253 #GYRO TIME RAWRATE
56526 45900 #GYRO TIME RAWRATE
56527 45995 #GYRO TIME RAWRATE
56528 45543 #GYRO TIME RAWRATE
56529 46857 #GYRO TIME RAWRATE
56530 44853 #GYRO TIME RAWRATE
56531 46041 #GYRO TIME RAWRATE
56532 45857 #GYRO TIME RAWRATE
56533 45287 #GYRO TIME RAWRATE
56534 45526 #GYRO TIME RAWRATE
56535 45024 #GYRO TIME RAWRATE
56536 45528 #GYRO TIME RAWRATE
56537 45720 #GYRO TIME RAWRATE
56538 46870 #GYRO TIME RAWRATE
56539 45559 #GYRO TIME RAWRATE
56540 45096 #GYRO TIME RAWRATE
56541 45862 #GYRO TIME RAWRATE
56542 46887 #GYRO TIME RAWRATE
56543 46225 #GYRO TIME RAWRATE
56544 45985 #GYRO TIME RAWRATE
56545 46827 #GYRO TIME RAWRATE
56546 45599 #GYRO TIME RAWRATE
56547 46154 #GYRO TIME RAWRATE
56548 46903 #GYRO TIME RAWRATE
56549 46207 #GYRO TIME RAWRATE
56550 45988 #GYRO TIME RAWRATE
56551 45217 #GYRO TIME RAWRATE
56552 45636 #GYRO TIME RAWRATE
56553 46008 #GYRO TIME RAWRATE
56554 46133 #GYRO TIME RAWRATE
56555 45768 #GYRO TIME RAWRATE
56556 46449 #GYRO TIME RAWRATE
56557 45517 #GYRO TIME RAWRATE
56558 45948 #GYRO TIME RAWRATE
56559 46477 #GYRO TIME RAWRATE
56560 45731 #GYRO TIME RAWRATE
56561 45833 #GYRO TIME RAWRATE
56562 46639 #GYRO TIME RAWRATE
56563 45471 #GYRO TIME RAWRATE
56564 46166 #GYRO TIME RAWRATE
56565 46721 #GYRO TIME RAWRATE
56566 46218 #GYRO TIME RAWRATE
56567 46813 #GYRO TIME RAWRATE
56568 45789 #GYRO TIME RAWRATE
56569 46650 #GYRO TIME RAWRATE
56570 45871 #GYRO TIME RAWRATE
56571 45546 #GYRO TIME RAWRATE
56572 47144 #GYRO TIME RAWRATE
56573 47351 #GYRO TIME RAWRATE
56574 46463 #GYRO TIME RAWRATE
56575 45932 #GYRO TIME RAWRATE
56576 45517 #GYRO TIME RAWRATE
56577 45608 #GYRO TIME RAWRATE
56578 46176 #GYRO TIME RAWRATE
56579 46215 #GYRO TIME RAWRATE
56580 45836 #GYRO TIME RAWRATE
56581 45719 #GYRO TIME RAWRATE
56582 45848 #GYRO TIME RAWRATE
56583 47058 #GYRO TIME RAWRATE
56584 46043 #GYRO TIME RAWRATE
56585 46710 #GYRO TIME RAWRATE
56586 47713 #GYRO TIME RAWRATE
56587 46035 #GYRO TIME RAWRATE
56588 45849 #GYRO TIME RAWRATE
56589 45779 #GYRO TIME RAWRATE
56590 46011 #GYRO TIME RAWRATE
56591 44735 #GYRO TIME RAWRATE
56592 45999 #GYRO TIME RAWRATE
56593 45505 #GYRO TIME RAWRATE
56594 45551 #GYRO TIME RAWRATE
56595 45453 #GYRO TIME RAWRATE
56596 45170 #GYRO TIME RAWRATE
56597 45569 #GYRO TIME RAWRATE
56598 45998 #GYRO TIME RAWRATE
56599 46213 #GYRO TIME RAWRATE
56600 46005 #GYRO TIME RAWRATE
56601 46463 #GYRO TIME RAWRATE
56602 46581 #GYRO TIME RAWRATE
56603 45567 #GYRO TIME RAWRATE
56604 46392 #GYRO TIME RAWRATE
56605 45846 #GYRO TIME RAWRATE
56606 46741 #GYRO TIME RAWRATE
56607 46037 #GYRO TIME RAWRATE
56608 45966 #GYRO TIME RAWRATE
56609 45186 #GYRO TIME RAWRATE
56610 45884 #GYRO TIME RAWRATE
56611 45692 #GYRO TIME RAWRATE
56612 45669 #GYRO TIME RAWRATE
56613 45736 #GYRO TIME RAWRATE
56614 47214 #GYRO TIME RAWRATE
56615 46413 #GYRO TIME RAWRATE
56616 45735 #GYRO TIME RAWRATE
56617 45609 #GYRO TIME RAWRATE
56618 45505 #GYRO TIME RAWRATE
56619 45651 #GYRO TIME RAWRATE
56620 45614 #GYRO TIME RAWRATE
56621 45951 #GYRO TIME RAWRATE
56622 46925 #GYRO TIME RAWRATE
56623 45718 #GYRO TIME RAWRATE
56624 45086 #GYRO TIME RAWRATE
56625 46350 #GYRO TIME RAWRATE
56626 46639 #GYRO TIME RAWRATE
56627 45912 #GYRO TIME RAWRATE
56628 46111 #GYRO TIME RAWRATE
56629 46257 #GYRO TIME RAWRATE
56630 46402 #GYRO TIME RAWRATE
56631 45590 #GYRO TIME RAWRATE
56632 46010 #GYRO TIME RAWRATE
56633 46168 #GYRO TIME RAWRATE
56634 46176 #GYRO TIME RAWRATE
56635 46005 #GYRO TIME RAWRATE
56636 45637 #GYRO TIME RAWRATE
56637 45821 #GYRO TIME RAWRATE
56638 45051 #GYRO TIME RAWRATE
56639 46489 #GYRO TIME RAWRATE
56640 44454 #GYRO TIME RAWRATE
56641 45895 #GYRO TIME RAWRATE
56642 45837 #GYRO TIME RAWRATE
56643 46184 #GYRO TIME RAWRATE
56644 45970 #GYRO TIME RAWRATE
56645 45881 #GYRO TIME RAWRATE
56646 45296 #GYRO TIME RAWRATE
56647 46489 #GYRO TIME RAWRATE
56648 45625 #GYRO TIME RAWRATE
56649 45801 #GYRO TIME RAWRATE
56650 46319 #GYRO TIME RAWRATE
56651 45489 #GYRO TIME RAWRATE
56652 46471 #GYRO TIME RAWRATE
56653 45882 #GYRO TIME RAWRATE
56654 46033 #GYRO TIME RAWRATE
56655 46040 #GYRO TIME RAWRATE
56656 46136 #GYRO TIME RAWRATE
56657 45514 #GYRO TIME RAWRATE
56658 46355 #GYRO TIME RAWRATE
56659 46072 #GYRO TIME RAWRATE
56660 46244 #GYRO TIME RAWRATE
56661 46538 #GYRO TIME RAWRATE
56662 46111 #GYRO TIME RAWRATE
56663 46824 #GYRO TIME RAWRATE
56664 46043 #GYRO TIME RAWRATE
56665 46346 #GYRO TIME RAWRATE
56666 45237 #GYRO TIME RAWRATE
56667 46417 #GYRO TIME RAWRATE
56668 45986 #GYRO TIME RAWRATE
56669 45972 #GYRO TIME RAWRATE
56670 45592 #GYRO TIME RAWRATE
56671 46430 #GYRO TIME RAWRATE
56672 46341 #GYRO TIME RAWRATE
56673 46082 #GYRO TIME RAWRATE
56674 46545 #GYRO TIME RAWRATE
56675 46906 #GYRO TIME RAWRATE
56676 46273 #GYRO TIME RAWRATE
56677 46272 #GYRO TIME RAWRATE
56678 46550 #GYRO TIME RAWRATE
56679 46661 #GYRO TIME RAWRATE
56680 46246 #GYRO TIME RAWRATE
56681 45955 #GYRO TIME RAWRATE
56682 45946 #GYRO TIME RAWRATE
56683 45602 #GYRO TIME RAWRATE
56684 47055 #GYRO TIME RAWRATE
56685 45375 #GYRO TIME RAWRATE
56686 45627 #GYRO TIME RAWRATE
56687 45279 #GYRO TIME RAWRATE
56688 45823 #GYRO TIME RAWRATE
56689 46155 #GYRO TIME RAWRATE
56690 45853 #GYRO TIME RAWRATE
56691 46087 #GYRO TIME RAWRATE
56692 45717 #GYRO TIME RAWRATE
56693 45075 #GYRO TIME RAWRATE
56694 45272 #GYRO TIME RAWRATE
56695 45816 #GYRO TIME RAWRATE
56696 45699 #GYRO TIME RAWRATE
56697 45335 #GYRO TIME RAWRATE
56698 45771 #GYRO TIME RAWRATE
56699 46079 #GYRO TIME RAWRATE
56700 46788 #GYRO TIME RAWRATE
56701 46161 #GYRO TIME RAWRATE
56702 46009 #GYRO TIME RAWRATE
56703 46012 #GYRO TIME RAWRATE
56704 44596 #GYRO TIME RAWRATE
56705 45138 #GYRO TIME RAWRATE
56706 45858 #GYRO TIME RAWRATE
56707 46711 #GYRO TIME RAWRATE
56708 45366 #GYRO TIME RAWRATE
56709 45989 #GYRO TIME RAWRATE
56710 46817 #GYRO TIME RAWRATE
56711 46109 #GYRO TIME RAWRATE
56712 45471 #GYRO TIME RAWRATE
56713 46021 #GYRO TIME RAWRATE
56714 45365 #GYRO TIME RAWRATE
56715 46290 #GYRO TIME RAWRATE
56716 46648 #GYRO TIME RAWRATE
56717 45141 #GYRO TIME RAWRATE
56718 45774 #GYRO TIME RAWRATE
56719 45653 #GYRO TIME RAWRATE
56720 44965 #GYRO TIME RAWRATE
56721 46085 #GYRO TIME RAWRATE
56722 45926 #GYRO TIME RAWRATE
56723 46097 #GYRO TIME RAWRATE
56724 45446 #GYRO TIME RAWRATE
56725 45918 #GYRO TIME RAWRATE
56726 45725 #GYRO TIME RAWRATE
56727 45944 #GYRO TIME RAWRATE
56728 45961 #GYRO TIME RAWRATE
56729 45456 #GYRO TIME RAWRATE
56730 46136 #GYRO TIME RAWRATE
56731 45938 #GYRO TIME RAWRATE
56732 46006 #GYRO TIME RAWRATE
56733 46435 #GYRO TIME RAWRATE
56734 45839 #GYRO TIME RAWRATE
56735 45877 #GYRO TIME RAWRATE
56736 45985 #GYRO TIME RAWRATE
56737 45406 #GYRO TIME RAWRATE
56738 46058 #GYRO TIME RAWRATE
56739 45719 #GYRO TIME RAWRATE
56740 45996 #GYRO TIME RAWRATE
56741 45830 #GYRO TIME RAWRATE
56742 46326 #GYRO TIME RAWRATE
56743 46084 #GYRO TIME RAWRATE
56744 45450 #GYRO TIME RAWRATE
56745 46344 #GYRO TIME RAWRATE
56746 45753 #GYRO TIME RAWRATE
56747 44976 #GYRO TIME RAWRATE
56748 46142 #GYRO TIME RAWRATE
56749 46718 #GYRO TIME RAWRATE
56750 45289 #GYRO TIME RAWRATE
56751 46312 #GYRO TIME RAWRATE
56752 45094 #GYRO TIME RAWRATE
56753 46025 #GYRO TIME RAWRATE
56754 46355 #GYRO TIME RAWRATE
56755 47148 #GYRO TIME RAWRATE
56756 46199 #GYRO TIME RAWRATE
56757 46596 #GYRO TIME RAWRATE
56758 46098 #GYRO TIME RAWRATE
56759 46576 #GYRO TIME RAWRATE
56760 46022 #GYRO TIME RAWRATE
56761 46790 #GYRO TIME RAWRATE
56762 45449 #GYRO TIME RAWRATE
56763 46313 #GYRO TIME RAWRATE
56764 45665 #GYRO TIME RAWRATE
56765 46113 #GYRO TIME RAWRATE
56766 46034 #GYRO TIME RAWRATE
56767 46050 #GYRO TIME RAWRATE
56768 46478 #GYRO TIME RAWRATE
56769 45815 #GYRO TIME RAWRATE
56770 45587 #GYRO TIME RAWRATE
56771 46222 #GYRO TIME RAWRATE
56772 45622 #GYRO TIME RAWRATE
56773 44836 #GYRO TIME RAWRATE
56774 46596 #GYRO TIME RAWRATE
56775 46525 #GYRO TIME RAWRATE
56776 46161 #GYRO TIME RAWRATE
56777 46417 #GYRO TIME RAWRATE
56778 45939 #GYRO TIME RAWRATE
56779 45259 #GYRO TIME RAWRATE
56780 45927 #GYRO TIME RAWRATE
56781 45748 #GYRO TIME RAWRATE
56782 45380 #GYRO TIME RAWRATE
56783 45843 #GYRO TIME RAWRATE
56784 46515 #GYRO TIME RAWRATE
56785 45535 #GYRO TIME RAWRATE
56786 46214 #GYRO TIME RAWRATE
56787 46214 #GYRO TIME RAWRATE
56788 46796 #GYRO TIME RAWRATE
56789 45621 #GYRO TIME RAWRATE
56790 45330 #GYRO TIME RAWRATE
56791 45965 #GYRO TIME RAWRATE
56792 46592 #GYRO TIME RAWRATE
56793 45851 #GYRO TIME RAWRATE
56794 45560 #GYRO TIME RAWRATE
56795 46166 #GYRO TIME RAWRATE
56796 46892 #GYRO TIME RAWRATE
56797 45674 #GYRO TIME RAWRATE
56798 46555 #GYRO TIME RAWRATE
56799 46180 #GYRO TIME RAWRATE
56800 45979 #GYRO TIME RAWRATE
56801 46888 #GYRO TIME RAWRATE
56802 46075 #GYRO TIME RAWRATE
56803 46023 #GYRO TIME RAWRATE
56804 47341 #GYRO TIME RAWRATE
56805 47267 #GYRO TIME RAWRATE
56806 45876 #GYRO TIME RAWRATE
56807 46592 #GYRO TIME RAWRATE
56808 46497 #GYRO TIME RAWRATE
56809 45586 #GYRO TIME RAWRATE
56810 46269 #GYRO TIME RAWRATE
56811 46051 #GYRO TIME RAWRATE
56812 46487 #GYRO TIME RAWRATE
56813 45723 #GYRO TIME RAWRATE
56814 45457 #GYRO TIME RAWRATE
56815 45768 #GYRO TIME RAWRATE
56816 46731 #GYRO TIME RAWRATE
56817 46141 #GYRO TIME RAWRATE
56818 44984 #GYRO TIME RAWRATE
56819 46415 #GYRO TIME RAWRATE
56820 45876 #GYRO TIME RAWRATE
56821 46525 #GYRO TIME RAWRATE
56822 45356 #GYRO TIME RAWRATE
56823 45946 #GYRO TIME RAWRATE
56824 45898 #GYRO TIME RAWRATE
56825 46132 #GYRO TIME RAWRATE
56826 46612 #GYRO TIME RAWRATE
56827 46320 #GYRO TIME RAWRATE
56828 45250 #GYRO TIME RAWRATE
56829 46266 #GYRO TIME RAWRATE
56830 46467 #GYRO TIME RAWRATE
56831 45368 #GYRO TIME RAWRATE
56832 46195 #GYRO TIME RAWRATE
56833 44588 #GYRO TIME RAWRATE
56834 44924 #GYRO TIME RAWRATE
56835 46011 #GYRO TIME RAWRATE
56836 47380 #GYRO TIME RAWRATE
56837 45696 #GYRO TIME RAWRATE
56838 45747 #GYRO TIME RAWRATE
56839 46119 #GYRO TIME RAWRATE
56840 46760 #GYRO TIME RAWRATE
56841 46771 #GYRO TIME RAWRATE
56842 46436 #GYRO TIME RAWRATE
56843 46772 #GYRO TIME RAWRATE
56844 44839 #GYRO TIME RAWRATE
56845 46312 #GYRO TIME RAWRATE
56846 45606 #GYRO TIME RAWRATE
56847 46975 #GYRO TIME RAWRATE
56848 46203 #GYRO TIME RAWRATE
56849 46475 #GYRO TIME RAWRATE
56850 45032 #GYRO TIME RAWRATE
56851 46041 #GYRO TIME RAWRATE
56852 45586 #GYRO TIME RAWRATE
56853 46369 #GYRO TIME RAWRATE
56854 46219 #GYRO TIME RAWRATE
56855 46440 #GYRO TIME RAWRATE
56856 47237 #GYRO TIME RAWRATE
56857 47026 #GYRO TIME RAWRATE
56858 45538 #GYRO TIME RAWRATE
56859 45550 #GYRO TIME RAWRATE
56860 45845 #GYRO TIME RAWRATE
56861 46171 #GYRO TIME RAWRATE
56862 46642 #GYRO TIME RAWRATE
56863 46651 #GYRO TIME RAWRATE
56864 46128 #GYRO TIME RAWRATE
56865 46607 #GYRO TIME RAWRATE
56866 45305 #GYRO TIME RAWRATE
56867 45748 #GYRO TIME RAWRATE
56868 45836 #GYRO TIME RAWRATE
56869 45939 #GYRO TIME RAWRATE
56870 46181 #GYRO TIME RAWRATE
56871 47252 #GYRO TIME RAWRATE
56872 45554 #GYRO TIME RAWRATE
56873 45501 #GYRO TIME RAWRATE
56874 46397 #GYRO TIME RAWRATE
56875 46241 #GYRO TIME RAWRATE
56876 46037 #GYRO TIME RAWRATE
56877 44570 #GYRO TIME RAWRATE
56878 46423 #GYRO TIME RAWRATE
56879 46276 #GYRO TIME RAWRATE
56880 46668 #GYRO TIME RAWRATE
56881 46797 #GYRO TIME RAWRATE
56882 44950 #GYRO TIME RAWRATE
56883 46640 #GYRO TIME RAWRATE
56884 45029 #GYRO TIME RAWRATE
56885 45701 #GYRO TIME RAWRATE
56886 46025 #GYRO TIME RAWRATE
56887 46311 #GYRO TIME RAWRATE
56888 44938 #GYRO TIME RAWRATE
56889 45559 #GYRO TIME RAWRATE
56890 45474 #GYRO TIME RAWRATE
56891 46277 #GYRO TIME RAWRATE
56892 45236 #GYRO TIME RAWRATE
56893 45379 #GYRO TIME RAWRATE
56894 45746 #GYRO TIME RAWRATE
56895 44996 #GYRO TIME RAWRATE
56896 46991 #GYRO TIME RAWRATE
56897 46661 #GYRO TIME RAWRATE
56898 45975 #GYRO TIME RAWRATE
56899 45926 #GYRO TIME RAWRATE
56900 45243 #GYRO TIME RAWRATE
56901 45780 #GYRO TIME RAWRATE
56902 44864 #GYRO TIME RAWRATE
56903 46105 #GYRO TIME RAWRATE
56904 44577 #GYRO TIME RAWRATE
56905 46829 #GYRO TIME RAWRATE
56906 46811 #GYRO TIME RAWRATE
56907 46093 #GYRO TIME RAWRATE
56908 45776 #GYRO TIME RAWRATE
56909 45804 #GYRO TIME RAWRATE
56910 45504 #GYRO TIME RAWRATE
56911 46808 #GYRO TIME RAWRATE
56912 45590 #GYRO TIME RAWRATE
56913 46294 #GYRO TIME RAWRATE
56914 45908 #GYRO TIME RAWRATE
56915 45531 #GYRO TIME RAWRATE
56916 45522 #GYRO TIME RAWRATE
56917 45271 #GYRO TIME RAWRATE
56918 45992 #GYRO TIME RAWRATE
56919 46572 #GYRO TIME RAWRATE
56920 46239 #GYRO TIME RAWRATE
56921 46428 #GYRO TIME RAWRATE
56922 45085 #GYRO TIME RAWRATE
56923 45983 #GYRO TIME RAWRATE
56924 47040 #GYRO TIME RAWRATE
56925 46747 #GYRO TIME RAWRATE
56926 46170 #GYRO TIME RAWRATE
56927 45460 #GYRO TIME RAWRATE
56928 45955 #GYRO TIME RAWRATE
56929 46305 #GYRO TIME RAWRATE
56930 46410 #GYRO TIME RAWRATE
56931 45968 #GYRO TIME RAWRATE
56932 45753 #GYRO TIME RAWRATE
56933 45270 #GYRO TIME RAWRATE
56934 47104 #GYRO TIME RAWRATE
56935 45375 #GYRO TIME RAWRATE
56936 46250 #GYRO TIME RAWRATE
56937 44743 #GYRO TIME RAWRATE
56938 46345 #GYRO TIME RAWRATE
56939 45368 #GYRO TIME RAWRATE
56940 45393 #GYRO TIME RAWRATE
56941 47024 #GYRO TIME RAWRATE
56942 45918 #GYRO TIME RAWRATE
56943 46563 #GYRO TIME RAWRATE
56944 45565 #GYRO TIME RAWRATE
56945 45311 #GYRO TIME RAWRATE
56946 46604 #GYRO TIME RAWRATE
56947 46089 #GYRO TIME RAWRATE
56948 45576 #GYRO TIME RAWRATE
56949 45843 #GYRO TIME RAWRATE
56950 46435 #GYRO TIME RAWRATE
56951 46336 #GYRO TIME RAWRATE
56952 46415 #GYRO TIME RAWRATE
56953 45964 #GYRO TIME RAWRATE
56954 45694 #GYRO TIME RAWRATE
56955 45743 #GYRO TIME RAWRATE
56956 46149 #GYRO TIME RAWRATE
56957 45839 #GYRO TIME RAWRATE
56958 46877 #GYRO TIME RAWRATE
56959 46815 #GYRO TIME RAWRATE
56960 45896 #GYRO TIME RAWRATE
56961 44848 #GYRO TIME RAWRATE
56962 46630 #GYRO TIME RAWRATE
56963 46216 #GYRO TIME RAWRATE
56964 46986 #GYRO TIME RAWRATE
56965 45237 #GYRO TIME RAWRATE
56966 45701 #GYRO TIME RAWRATE
56967 46379 #GYRO TIME RAWRATE
56968 45821 #GYRO TIME RAWRATE
56969 45206 #GYRO TIME RAWRATE
56970 47088 #GYRO TIME RAWRATE
56971 45178 #GYRO TIME RAWRATE
56972 46737 #GYRO TIME RAWRATE
56973 45569 #GYRO TIME RAWRATE
56974 45563 #GYRO TIME RAWRATE
56975 44905 #GYRO TIME RAWRATE
56976 45985 #GYRO TIME RAWRATE
56977 47331 #GYRO TIME RAWRATE
56978 46476 #GYRO TIME RAWRATE
56979 46243 #GYRO TIME RAWRATE
56980 44878 #GYRO TIME RAWRATE
56981 46078 #GYRO TIME RAWRATE
56982 46617 #GYRO TIME RAWRATE
56983 46335 #GYRO TIME RAWRATE
56984 46573 #GYRO TIME RAWRATE
56985 46066 #GYRO TIME RAWRATE
56986 45290 #GYRO TIME RAWRATE
56987 45169 #GYRO TIME RAWRATE
56988 45343 #GYRO TIME RAWRATE
56989 45668 #GYRO TIME RAWRATE
56990 46344 #GYRO TIME RAWRATE
56991 45806 #GYRO TIME RAWRATE
56992 47090 #GYRO TIME RAWRATE
56993 45624 #GYRO TIME RAWRATE
56994 45819 #GYRO TIME RAWRATE
56995 45715 #GYRO TIME RAWRATE
56996 45909 #GYRO TIME RAWRATE
56997 46134 #GYRO TIME RAWRATE
56998 46935 #GYRO TIME RAWRATE
56999 45981 #GYRO TIME RAWRATE
57000 46439 #GYRO TIME RAWRATE
57001 46525 #GYRO TIME RAWRATE
57002 45956 #GYRO TIME RAWRATE
57003 45781 #GYRO TIME RAWRATE
57004 46205 #GYRO TIME RAWRATE
57005 46127 #GYRO TIME RAWRATE
57006 45458 #GYRO TIME RAWRATE
57007 45603 #GYRO TIME RAWRATE
57008 46665 #GYRO TIME RAWRATE
57009 45937 #GYRO TIME RAWRATE
57010 46029 #GYRO TIME RAWRATE
57011 45680 #GYRO TIME RAWRATE
57012 45334 #GYRO TIME RAWRATE
57013 47195 #GYRO TIME RAWRATE
57014 44851 #GYRO TIME RAWRATE
57015 46157 #GYRO TIME RAWRATE
57016 46326 #GYRO TIME RAWRATE
57017 46608 #GYRO TIME RAWRATE
57018 45985 #GYRO TIME RAWRATE
57019 46339 #GYRO TIME RAWRATE
57020 46078 #GYRO TIME RAWRATE
57021 46309 #GYRO TIME RAWRATE
57022 46208 #GYRO TIME RAWRATE
57023 46243 #GYRO TIME RAWRATE
57024 45565 #GYRO TIME RAWRATE
57025 46424 #GYRO TIME RAWRATE
57026 46488 #GYRO TIME RAWRATE
57027 46439 #GYRO TIME RAWRATE
57028 45927 #GYRO TIME RAWRATE
57029 46206 #GYRO TIME RAWRATE
57030 47048 #GYRO TIME RAWRATE
57031 45795 #GYRO TIME RAWRATE
57032 45172 #GYRO TIME RAWRATE
57033 46541 #GYRO TIME RAWRATE
57034 45462 #GYRO TIME RAWRATE
57035 46276 #GYRO TIME RAWRATE
57036 45197 #GYRO TIME RAWRATE
57037 46035 #GYRO TIME RAWRATE
57038 45928 #GYRO TIME RAWRATE
57039 45630 #GYRO TIME RAWRATE
57040 46148 #GYRO TIME RAWRATE
57041 45856 #GYRO TIME RAWRATE
57042 45376 #GYRO TIME RAWRATE
57043 47094 #GYRO TIME RAWRATE
57044 46257 #GYRO TIME RAWRATE
57045 46410 #GYRO TIME RAWRATE
57046 46436 #GYRO TIME RAWRATE
57047 46538 #GYRO TIME RAWRATE
57048 45013 #GYRO TIME RAWRATE
57049 46189 #GYRO TIME RAWRATE
57050 46564 #GYRO TIME RAWRATE
57051 45551 #GYRO TIME RAWRATE
57052 46491 #GYRO TIME RAWRATE
57053 45645 #GYRO TIME RAWRATE
57054 45555 #GYRO TIME RAWRATE
57055 46687 #GYRO TIME RAWRATE
57056 46492 #GYRO TIME RAWRATE
57057 46337 #GYRO TIME RAWRATE
57058 46331 #GYRO TIME RAWRATE
57059 46436 #GYRO TIME RAWRATE
57060 46184 #GYRO TIME RAWRATE
57061 46517 #GYRO TIME RAWRATE
57062 45683 #GYRO TIME RAWRATE
57063 45507 #GYRO TIME RAWRATE
57064 46912 #GYRO TIME RAWRATE
57065 45631 #GYRO TIME RAWRATE
57066 45250 #GYRO TIME RAWRATE
57067 45704 #GYRO TIME RAWRATE
57068 46430 #GYRO TIME RAWRATE
57069 46252 #GYRO TIME RAWRATE
57070 45692 #GYRO TIME RAWRATE
57071 46722 #GYRO TIME RAWRATE
57072 45622 #GYRO TIME RAWRATE
57073 46908 #GYRO TIME RAWRATE
57074 46052 #GYRO TIME RAWRATE
57075 45324 #GYRO TIME RAWRATE
57076 46518 #GYRO TIME RAWRATE
57077 45856 #GYRO TIME RAWRATE
57078 45671 #GYRO TIME RAWRATE
57079 46111 #GYRO TIME RAWRATE
57080 46230 #GYRO TIME RAWRATE
